# x1, y1, x2, y2, x_target, y_target
4.073691338788990590e-01,9.058972483483570537e-01,7.778236188634670700e-01,6.078230398360482400e-01,9.776567951178887217e-01,1.946874088239856360e-01
2.487213073491286452e-01,-1.636240748381626309e-01,6.293846217852173686e-01,-4.226254976462368029e-01,1.091696471934004542e+00,-5.086408346139463799e-01
5.208873453870829229e-01,-3.979759579267326264e-01,9.705619943563240648e-01,-5.110974016724513236e-01,1.426444934481631011e+00,-4.002949577880521859e-01
-9.246927331543504103e-01,3.927338658469414767e-01,-6.535170981539338841e-01,7.705279833956176772e-01,-2.393751273234547283e-01,9.702264552541172149e-01
5.316921868166860077e-03,2.688721852690353353e-01,1.560048510408127698e-01,-1.549448557999933210e-02,4.879319222712010795e-01,-3.450866029002153668e-01
9.343651039396107250e-02,1.021366204436549907e+00,5.367778944093783977e-01,8.525248186767115932e-01,8.619661932048752195e-01,5.273397940174824328e-01
7.353325385702369488e-01,-4.636858512696372947e-01,1.202518305886702832e+00,-4.803760550482059077e-01,1.625075469275881312e+00,-2.828781617901549028e-01
-1.338689445237361830e-01,9.943408378836506856e-01,3.309203508043907505e-01,9.417534456873873916e-01,7.226718524568792601e-01,7.174076093767581819e-01
-9.005525691919410436e-01,4.098240621559225971e-01,-6.073054059956368711e-01,7.896720695124624934e-01,-1.805153316311727818e-01,9.815622878988494726e-01
1.383013001616346938e-01,1.011731710287002484e+00,5.739702355552892543e-01,8.173496359743440687e-01,8.826972156339124576e-01,4.419333046926864905e-01
-1.300442601419118244e-02,5.131308852935426712e-01,1.137459029274724281e-01,4.958231566735517293e-02,4.201976455886992645e-01,-3.309789029407411154e-01
3.124847996475647594e-01,9.387086489360484398e-01,7.093803549043833367e-01,7.079618883067945179e-01,9.515289837824038033e-01,2.818574201497461296e-01
-4.983786615966758204e-01,8.727105064320427319e-01,-4.756846027664842630e-02,9.978842161868308747e-01,4.133013937751038869e-01,9.077661358206753350e-01
1.529185383138154997e+00,-3.332661468871611077e-01,1.854934863013889990e+00,-6.126239685116998540e-02,1.998127137173248746e+00,4.273999708150118537e-01
6.428303935719987816e-01,-4.422848447678538464e-01,1.103081644062934519e+00,-5.042148517590495649e-01,1.541155943323697430e+00,-3.364959397618100811e-01
1.379302276006363126e+00,-4.270094672171658723e-01,1.759689417562708913e+00,-1.478294060444299562e-01,1.970007691223308655e+00,3.231630461010934763e-01
1.740398366448129008e-01,9.889350982034147419e-01,6.015867618828426577e-01,8.241186535513932432e-01,8.988979429916573727e-01,4.249650838306500145e-01
1.451742192546476851e+00,-3.990304570059337586e-01,1.807374686804909425e+00,-1.031281801621571764e-01,1.984949458774772912e+00,3.517140392386539083e-01
4.770719688991535423e-01,-3.615405177286130090e-01,9.192083677162397048e-01,-4.964783719448910837e-01,1.380775018041935143e+00,-4.228784487081776455e-01
-2.154145385549098221e-02,9.994000954467763265e-01,4.338559606709826988e-01,9.062648990500319357e-01,7.948129074438944341e-01,5.886261036889490761e-01
5.530834939321492838e-01,8.262702328856950107e-01,8.725619676594698060e-01,5.062120818355264618e-01,1.003269900916543556e+00,7.134894017219360618e-02
-2.869094126239696840e-01,9.470145159224742093e-01,1.803156523017652724e-01,9.922373195327541806e-01,6.059814644006293882e-01,7.844073488898628543e-01
8.103437783379131565e-01,-4.924402912656838938e-01,1.276730757343400358e+00,-4.554673724563080284e-01,1.684010673167331440e+00,-2.512253811165376383e-01
-9.969123733044537028e-01,2.485079948958615267e-02,-8.509441827784300916e-01,5.269747211560315003e-01,-5.187463517367967292e-01,8.505439713245002142e-01
3.124772896249632947e-01,-2.374624169554594155e-01,7.135913542035341450e-01,-4.527462261299258217e-01,1.183008565863129080e+00,-4.789095592101170751e-01
-9.546595866421944132e-01,3.050567097411095996e-01,-7.130868378825965248e-01,7.051572595430430912e-01,-3.198909054602454560e-01,9.416848316919694817e-01
1.326570529068448190e-01,9.743373461374130740e-01,5.691897508526811977e-01,8.093054887419716126e-01,8.799328270010667863e-01,4.824536999755308364e-01
3.889954351682353706e-01,9.285868535689341119e-01,7.640771728453517042e-01,6.409954675544844438e-01,9.740332081854036206e-01,1.806805406977281536e-01
-4.867692371890706138e-01,8.559068055069316561e-01,-3.536491614714762366e-02,9.875035096351881814e-01,4.223645543765158217e-01,8.878240889314276130e-01
-7.032891067922029116e-01,7.261400110694842258e-01,-3.038369455362645022e-01,9.514301759742112008e-01,1.625597639345913448e-01,9.826614192949727489e-01
9.147098593637222053e-02,4.718137689885436997e-02,3.793835171375415927e-01,-2.955321212156127864e-01,8.046808099948673521e-01,-4.711753392022753339e-01
5.834197265320284487e-01,8.135223033461813635e-01,8.873332924121692944e-01,4.862260000503062507e-01,1.013885804395245005e+00,1.000933841401536323e-01
5.834200430649303382e-01,8.158324949935457093e-01,8.873510357522295111e-01,4.663099879864928132e-01,1.014254047483183374e+00,1.220796913545689477e-01
-7.834039360149533948e-01,6.166000076687575548e-01,-4.157006733970959322e-01,9.106156408653487411e-01,4.094608456320796008e-02,1.004304649036800834e+00
1.171980138524946202e+00,-4.700692623895037503e-01,1.600558156005920107e+00,-3.047878396382947552e-01,1.897764953574347713e+00,5.718120494212399624e-02
-3.178193797525390440e-01,9.396688384253463200e-01,1.488725570197347581e-01,9.833807337047714148e-01,5.809321557443677397e-01,8.284505925167569007e-01
1.080684738107423160e+00,-4.944547283343995736e-01,1.524590071502491151e+00,-3.521082634252041821e-01,1.852966790215813342e+00,-9.858401283250012997e-03
2.445707246079839581e-02,2.348291809718144607e-01,2.254329439879685093e-01,-1.507229488472495715e-01,5.959919244012117368e-01,-4.235885964825771288e-01
3.210152789452788147e-01,9.423210718995871371e-01,7.167117860733517309e-01,7.014041049772236081e-01,9.541937993337252788e-01,3.539797464279922923e-01
9.278382567989885699e-01,-4.986395156846750720e-01,1.389368899825045522e+00,-4.229501036580564644e-01,1.765015192823828460e+00,-1.464872394922542842e-01
1.131223189310540667e+00,-4.849635680123647874e-01,1.568194631127295180e+00,-3.095386227666359624e-01,1.878990281792714656e+00,7.133625076539845851e-03
4.519140596476568517e-01,-3.400744430262206408e-01,8.929317570490548084e-01,-4.978129170940810977e-01,1.356194365367265897e+00,-4.421091825894492566e-01
2.948027456953121184e-01,9.451514087242225415e-01,6.965938822046441325e-01,7.119058105610847065e-01,9.469493934039346916e-01,2.568041749764845005e-01
4.061947965764546864e-01,-3.071602769156134838e-01,8.402684252972039136e-01,-4.814867294083192695e-01,1.306434001940348200e+00,-4.555742404103534926e-01
9.734471992348566749e-01,-4.836940943408560289e-01,1.429460488453498046e+00,-3.914597715016693291e-01,1.792670869772742259e+00,-1.160202665089827279e-01
1.701166710362369550e-01,-7.147988352427617209e-02,5.135202540100330948e-01,-3.552812074412394217e-01,9.641273878880114445e-01,-5.007917157741214043e-01
-9.476707250045707243e-01,2.902313667984341428e-01,-6.983997989215909863e-01,6.887975349703708838e-01,-2.992460413557356813e-01,9.578892298747522238e-01
1.525960666681935196e+00,-3.500894465720939541e-01,1.853454719152112462e+00,9.330312543329461611e-03,1.997730269642651990e+00,4.056259344956233415e-01
5.541431158691790815e-01,8.263707305417111737e-01,8.733742720152654071e-01,4.710823122143847352e-01,1.003667025388368161e+00,3.800280758630899397e-02
1.804472153290598013e-01,-7.574627325224912722e-02,5.295082113174131022e-01,-3.752980908332495535e-01,9.795296269754536489e-01,-4.992606237723661855e-01
4.879319222712010795e-01,-3.450866029002153668e-01,9.362866332114386791e-01,-5.010937625030861264e-01,1.397225535307511368e+00,-4.057394492655518881e-01
5.550712827561179452e-01,-3.979636681874791360e-01,1.010096167411552504e+00,-4.900789934401433845e-01,1.464151522389409710e+00,-3.707023812908925020e-01
1.301993768637144999e+00,-4.548811384184866524e-01,1.700196537831993870e+00,-2.199210057012991326e-01,1.947977550125518542e+00,1.952696744901649961e-01
6.127655262084724663e-01,-4.143717630927001294e-01,1.072493785858649407e+00,-4.907284894737078962e-01,1.516325934809679366e+00,-3.564919341835221522e-01
1.433177316949472112e-02,3.951457023158249093e-01,1.885808203140484085e-01,-6.067968036381047453e-02,5.425528454507639875e-01,-4.115273391219297916e-01
1.220649691807122350e+00,-4.832378590714294098e-01,1.642068713752287579e+00,-2.815907838346403125e-01,1.917689006528030538e+00,7.286534681742372344e-02
6.814750742224591484e-02,1.137863192067136986e-01,3.339136339024536548e-01,-2.408633722516418940e-01,7.451529209876203153e-01,-4.686435796119950981e-01
9.210995317063590260e-02,9.318478682746786368e-02,3.795860132404652032e-01,-2.948663174261636488e-01,8.069744768691754500e-01,-4.936078344097715176e-01
1.003645582494421706e+00,-5.002822117034668725e-01,1.458973599045331637e+00,-3.618512858916343444e-01,1.811038846955964399e+00,-8.808168846015619613e-02
-9.412314770360519223e-01,3.888182801368581520e-01,-6.840352335230626135e-01,7.218944308752652805e-01,-2.808273800284521449e-01,9.789993397451345336e-01
-7.756016484340795270e-01,6.380828884154581271e-01,-4.029785355021941462e-01,9.101569554376195414e-01,5.799118087385573411e-02,1.011284401948635558e+00
-8.779596757115756267e-01,4.730098629502749175e-01,-5.652634411996685371e-01,8.340316160632519349e-01,-1.285553816784769099e-01,9.766217265576886408e-01
2.103114929882360373e-02,2.953767337826884720e-01,2.147919254760789765e-01,-1.247798485309739580e-01,5.810735393798044379e-01,-4.302437807916943968e-01
9.210316063095642658e-01,-5.008637126630046676e-01,1.384340699519055917e+00,-4.203632841300264933e-01,1.762347601797985552e+00,-1.601464200834271934e-01
2.268603228332120858e-01,9.967229883166618398e-01,6.431566961960334394e-01,7.486877636486277687e-01,9.221675296310326564e-01,4.245452847588694345e-01
2.122877262698203982e-01,-1.242135346956843994e-01,5.771614509367399837e-01,-4.096559613818895329e-01,1.035583048333044376e+00,-4.957198308157273470e-01
-6.698740772667772791e-01,7.438782627566026262e-01,-2.621041206035517046e-01,9.552285569831400203e-01,2.062894672031105048e-01,9.764979853876282201e-01
-3.955885933283207478e-01,9.206692538383083324e-01,6.628375903509399480e-02,1.012507377537407161e+00,5.092305505331083948e-01,8.453293668870007771e-01
-9.459385485218260170e-01,3.249746062299496141e-01,-6.961623034872966853e-01,7.154786099760119811e-01,-2.963203491082416763e-01,9.613966088168299784e-01
1.514320749667750488e-01,6.487616419961326000e-03,4.813329095503697808e-01,-3.534479242647511343e-01,9.248465919946130542e-01,-5.017603917960525850e-01
-3.496422015867606259e-02,9.757047817348654117e-01,4.228680099238936174e-01,9.071383192765423154e-01,7.885495330188304619e-01,6.089055019923838019e-01
7.450264462998222870e-01,-4.732467784049332882e-01,1.211745608356680881e+00,-4.807599299059693299e-01,1.634354257293045842e+00,-2.607303794224787308e-01
3.786329682848050271e-01,9.109724423258143133e-01,7.568921247380091533e-01,6.802751427516561256e-01,9.712856751011238465e-01,2.680496788224236981e-01
-9.270587936978990085e-01,3.655508161600282135e-01,-6.588093891569354321e-01,7.522013388771463527e-01,-2.462094165409972335e-01,9.716140219233533326e-01
1.046459624986657844e-01,4.949913350206801288e-02,4.014230412983454399e-01,-2.932653628643863697e-01,8.323573793870888693e-01,-4.834766041861898733e-01
1.418285238967199824e+00,-4.150419911509774518e-01,1.786935674561902498e+00,-1.122918696519539239e-01,1.979939820622023561e+00,3.235241692198138619e-01
3.848092064455319039e-01,-2.781839476682143042e-01,8.094971333645930578e-01,-4.768823537257045331e-01,1.275064256926977002e+00,-4.710682755058398508e-01
2.510696875399356376e-01,9.569433869319715624e-01,6.659334658622673153e-01,7.545991231054832715e-01,9.312618144447583068e-01,3.811821790283993483e-01
2.459007399109598702e-02,3.077014682990885097e-01,2.266368827833206701e-01,-1.329224599181978161e-01,5.973504660905079033e-01,-4.012044019735532818e-01
8.544527119679757865e-01,-4.814524342902173348e-01,1.319048446197870650e+00,-4.449614684129801767e-01,1.715621485777428123e+00,-2.097375314868324958e-01
8.470071574315619634e-01,-4.857909604686915794e-01,1.311782027661178462e+00,-4.404081205784345365e-01,1.710413550476520994e+00,-2.253427278934023448e-01
4.813072519426699336e-01,8.661559855119345119e-01,8.268534981396626904e-01,5.259863649404445951e-01,9.906707944618337036e-01,5.082780052922182545e-02
-5.892050856472604847e-01,8.031910142722561430e-01,-1.582099643997141591e-01,9.827460572376015557e-01,3.080231011905018024e-01,9.417139027381348226e-01
1.501353211114622388e+00,-3.511881177790776021e-01,1.836911414125173891e+00,-4.542426047807395645e-02,1.993974864059501417e+00,3.540327245466480255e-01
1.536443413845765882e+00,-3.331592431981733049e-01,1.860388382673451524e+00,-2.059458300929981056e-02,1.999870007128300653e+00,3.360578340033279487e-01
1.443023346120128281e+00,-3.905914549082450948e-01,1.801470219785243021e+00,-8.101161630919494205e-02,1.983150115100109412e+00,2.140205133989221686e-01
4.073653776112338143e-01,9.059261163006546713e-01,7.777120189378204929e-01,6.148773012978880903e-01,9.776209640866109218e-01,1.602900340120710643e-01
9.081090042496758885e-02,7.634256033277436737e-02,3.786906807061829472e-01,-2.721821068468671667e-01,8.036773983682276024e-01,-4.817960600802907445e-01
4.407650450396526365e-01,8.915212772766563099e-01,7.992558394963037438e-01,6.244281290580090404e-01,9.827783382066160867e-01,1.242236900060671306e-01
6.642853650951432432e-01,-4.594054340136857206e-01,1.129677122225277497e+00,-5.006025547502013229e-01,1.565474067308218364e+00,-3.073242246311868597e-01
5.154675451010383158e-01,8.506928161420976853e-01,8.484018664910640828e-01,5.279001036185602125e-01,9.964356042763501398e-01,3.703041865495634161e-02
3.242463119748424938e-01,-2.286335767715524103e-01,7.307941437579869026e-01,-4.709184177533583537e-01,1.199811299374378581e+00,-4.773854664012689430e-01
3.806979163144276201e-01,9.303496299000985070e-01,7.589758003216857674e-01,6.502002446084211851e-01,9.722845864652975845e-01,2.624268449459964958e-01
1.190119843893114204e+00,-4.843908459067982064e-01,1.612508483053678221e+00,-2.703701223838940182e-01,1.905375475399796459e+00,7.239916656222464275e-02
2.044694284605491075e-01,9.791042456829777141e-01,6.265914137990664656e-01,7.808951661984597781e-01,9.136298372351091546e-01,4.037974216229669455e-01
1.226413787336278149e+00,-4.770728444012822811e-01,1.646834390610321552e+00,-2.634015558582206706e-01,1.920645213624246228e+00,9.435078489943628244e-02
1.226422435750069928e+00,-4.598454902410989420e-01,1.646862798504491687e+00,-2.737786900162130221e-01,1.920817040056410407e+00,1.250692037624764053e-01
1.559887790488066472e-01,9.845019863270100258e-01,5.891872434423401916e-01,7.793710337670918253e-01,8.908060750568166375e-01,4.488512428405098120e-01
-9.993443583055974244e-01,1.343438617598712581e-01,-8.601082440329346213e-01,5.285184811729283227e-01,-5.356883524567119803e-01,8.372065159740927909e-01
1.091696471934004542e+00,-5.086408346139463799e-01,1.533885444994052882e+00,-3.369656588457761726e-01,1.859268797616122182e+00,2.192015299805524786e-02
-6.660757261840524190e-01,7.181236115537520392e-01,-2.585935881468411357e-01,9.529352016347396592e-01,2.113129420098185107e-01,9.739537312953412407e-01
2.501667024018269236e-01,-1.846565088549671219e-01,6.314684924097909713e-01,-4.422414337202554280e-01,1.092890592189010190e+00,-5.000861880215083932e-01
9.327280625264879887e-01,-4.997757546563614817e-01,1.393760401687115014e+00,-4.295780611918712522e-01,1.768009158047596951e+00,-1.362265177363230217e-01
3.957498959520122650e-01,-2.858338717389655725e-01,8.239954032255658589e-01,-4.839538538653421207e-01,1.289656114157595956e+00,-4.818395859329129283e-01
1.203407306174497871e+00,-4.922428967538812761e-01,1.626709196079646702e+00,-2.848582884782931424e-01,1.911941488170812331e+00,1.382899656010103395e-01
-6.922816038526934390e-01,7.260893521575556564e-01,-2.904845834261068904e-01,9.541980141278946226e-01,1.759714662615560754e-01,9.846009014085073119e-01
3.895747902375388400e-02,9.935648956611977667e-01,4.893444150651732882e-01,8.714343019314298999e-01,8.314171278453317271e-01,5.454618999418087144e-01
-8.116896232557088142e-01,5.888476652826121205e-01,-4.552926908790389526e-01,8.975316735584965011e-01,-2.574458444816548567e-03,1.005792681060069471e+00
1.869961353467883836e-01,-6.973214557061456487e-02,5.382729169112062673e-01,-3.776787432786933296e-01,9.934502924588388684e-01,-4.991315869570097652e-01
1.304308596742420612e+00,-4.480350612647095998e-01,1.701230176285530193e+00,-1.926603250928906885e-01,1.948404899896405862e+00,1.449629253923913896e-01
6.330668986190757241e-01,-4.390815163134328403e-01,1.094267153577106022e+00,-5.024663107935434248e-01,1.535910885221213773e+00,-3.539316697434149450e-01
8.522618810604934980e-01,-5.045281096645669594e-01,1.316242260466164549e+00,-4.598849481776941528e-01,1.714825261700987147e+00,-2.116050345175294334e-01
-7.158483046161332464e-01,6.907254227667456448e-01,-3.223646155064621710e-01,9.414994701543302202e-01,1.421371265851599786e-01,9.969426360513260477e-01
-8.809330716944209216e-01,4.492875420375584961e-01,-5.707602482018016010e-01,8.267539791504231461e-01,-1.364103783698381867e-01,9.955986878058438183e-01
-8.949476333011728846e-01,4.219213276256967848e-01,-5.974932460067122753e-01,8.064398770743107514e-01,-1.688206025232888985e-01,9.758907591892778122e-01
-9.763173185108162677e-01,1.845301552683970281e-01,-7.773593320021150443e-01,6.519419649812540074e-01,-4.054898353712221848e-01,9.124352021695516513e-01
-9.798395003397545322e-01,2.648875903145552768e-01,-7.900701860225890494e-01,6.253884045221477228e-01,-4.238009289981016781e-01,9.278580956194869556e-01
6.146706833335296993e-01,-4.390458750793046483e-01,1.074307046281549383e+00,-5.167715180210865622e-01,1.519157857561828084e+00,-3.395571552268658033e-01
-2.435803245509750581e-01,9.710660436415330388e-01,2.268603228332120858e-01,9.967229883166618398e-01,6.431566961960334394e-01,7.486877636486277687e-01
3.943651229506541789e-01,-2.838354642769479463e-01,8.226603144124581268e-01,-4.899081726795098124e-01,1.288873263287981574e+00,-4.497513905867696060e-01
4.428520466296730351e-01,8.999046963040060465e-01,8.011395336559301583e-01,5.832864389428996654e-01,9.830576097856462692e-01,1.874708096198991480e-01
-4.569936718019900201e-01,8.943311780547437140e-01,-5.275348687245801083e-03,9.983611975147670403e-01,4.503146581876856791e-01,8.732728883888444260e-01
9.389114804094962352e-01,-5.139382342674095883e-01,1.398115860382086018e+00,-4.166361074546439114e-01,1.770029914025806006e+00,-1.294605754653342100e-01
2.463370190475104859e-01,-1.543505197758316960e-01,6.250760385077102077e-01,-4.284426122710127127e-01,1.087940307811184892e+00,-4.969743081918148175e-01
-3.158931945886013781e-01,9.454135042912362730e-01,1.510302558838297893e-01,9.813997742990983042e-01,5.837408135986454916e-01,8.036310035346838632e-01
1.030440407433371869e-01,6.290878486517322010e-02,3.995289856612371238e-01,-2.954603483396782138e-01,8.277056403222647907e-01,-4.761095820719108973e-01
1.508850668474357892e+00,-3.568021210314683556e-01,1.844225501144764134e+00,-3.236416290686270486e-02,1.994779808457485704e+00,3.750228472342792552e-01
8.340764252042668359e-01,-4.677205912529524001e-01,1.300528870848562724e+00,-4.380422486050123410e-01,1.699256629702404542e+00,-2.293503033567669547e-01
1.041330902568048167e+00,-4.984069319696906031e-01,1.490607944130827089e+00,-3.567677140429865168e-01,1.832187544245337918e+00,-5.669655387433324839e-02
4.854849671663707400e-01,8.834435305424331863e-01,8.288858909683824994e-01,5.684974328168023172e-01,9.913786769995472925e-01,-6.194945944286893783e-03
1.503306522539881174e+00,-3.498597398007917136e-01,1.839353304841469194e+00,-3.496825572281017647e-02,1.994244031491713587e+00,4.253638983145403563e-01
1.132498986871383506e+00,-4.903259466343818374e-01,1.569492190900723116e+00,-3.120324832933437098e-01,1.880527681516309002e+00,3.327357566488172574e-02
4.863580892400107963e-02,2.158050170261256173e-01,2.922127091676756105e-01,-2.144133829325562957e-01,6.911884351860307918e-01,-4.549490753873017823e-01
7.285856972046578228e-01,-4.674585019279763887e-01,1.197727595560654335e+00,-4.687919188918552305e-01,1.619152054010840169e+00,-2.759306265813922243e-01
1.084959956474019771e+00,-4.953373860007028173e-01,1.528216578684632676e+00,-3.708602802606572602e-01,1.854241209326305651e+00,-3.091073573185347187e-02
-6.222516881544624123e-01,7.846168113780133124e-01,-1.995826966758792453e-01,9.759333854840699374e-01,2.639129672750216704e-01,9.572853390897623216e-01
5.174313322365947654e-01,8.654623909834702200e-01,8.498310574924751171e-01,4.848335480050499635e-01,9.966255024275241237e-01,1.045218714997525472e-01
1.545601232801729896e-01,-6.316180048040105632e-02,4.848113121646737134e-01,-3.781256172967995544e-01,9.319652563265444778e-01,-4.925049932209982217e-01
4.578839678924709888e-01,-3.441942073347573072e-01,9.014634937468798404e-01,-5.200621158978983027e-01,1.362896609513063240e+00,-4.275102029993915198e-01
4.167992463898295002e-02,9.956513875889637655e-01,4.917361423868467640e-01,8.715100080585704845e-01,8.335706025102749273e-01,5.487626736210639011e-01
-1.003345352401707968e+00,2.126590775694570459e-02,-8.740390893243017434e-01,4.781207053551739805e-01,-5.579100857080495635e-01,8.419178503229146626e-01
1.438780491638862180e-02,4.010832232350102222e-01,1.895913931542549669e-01,-1.243911921228141176e-01,5.428419233696756274e-01,-3.957094940578609332e-01
-8.912628417836649941e-01,4.587657477925968785e-01,-5.917530987791305153e-01,8.025582317031103585e-01,-1.599163387464705155e-01,9.709237798497127869e-01
-3.517790219223089210e-01,9.321024458058414508e-01,1.107658619604506983e-01,1.010161279562724834e+00,5.516884390151637341e-01,8.284073043508221046e-01
2.018972008474773441e-02,1.023168271021661413e+00,4.711570175198774857e-01,8.943143566131450672e-01,8.212130723769321961e-01,5.345030967451526172e-01
2.895579058314632914e-01,9.356923927683853393e-01,6.937312690674095617e-01,7.184790828828304665e-01,9.452750457409503371e-01,3.455847424256831557e-01
3.776030193991520290e-01,-2.952264466522361297e-01,8.009296375859930039e-01,-4.693506893711105188e-01,1.267332656244742450e+00,-4.604245879597664848e-01
1.976068996728417293e-01,-6.895770192006241139e-02,5.558969673398765909e-01,-4.053054531162605389e-01,1.010644444060290414e+00,-5.066946422863187749e-01
7.020077104498732012e-01,-4.436160441222051776e-01,1.169274814975970189e+00,-4.732421830266667073e-01,1.597960559809931569e+00,-2.800302457766072894e-01
-3.885901726156856806e-01,9.165298852793350992e-01,7.071722602250103684e-02,9.997464634453822052e-01,5.154675451010383158e-01,8.506928161420976853e-01
3.880886230913592749e-01,-2.892663437916812019e-01,8.131794620802038631e-01,-4.828261697626800575e-01,1.277632565324686054e+00,-4.579510669989367289e-01
8.208277338322425565e-03,4.232421917480973517e-01,1.678875496646241861e-01,-9.020964309323821484e-02,5.079944517851097130e-01,-3.623913288063060345e-01
3.526616553738809445e-02,2.464627827243108804e-01,2.601519709242944844e-01,-2.012445678785799441e-01,6.472055300083723317e-01,-4.230781210334593201e-01
-7.797338711066390537e-01,6.209911390221021232e-01,-4.081208665962762216e-01,9.199628415764481426e-01,4.745079560558218557e-02,9.950538634270114091e-01
1.814018164568167168e-01,9.779507831782336957e-01,6.069947072375256880e-01,7.855993357012438505e-01,9.021029558869183562e-01,4.162023548688931762e-01
-9.744814875924778796e-01,2.040204491821906718e-01,-7.705581478880502155e-01,6.707191750435229638e-01,-3.963239523303203060e-01,9.083824226139315394e-01
-7.725194493411815522e-01,6.559293511912740460e-01,-3.991205184343805668e-01,9.279896852729710988e-01,6.211825947332817732e-02,1.006296802037341731e+00
-7.510488773537036256e-01,6.574019299717532849e-01,-3.682544380789846694e-01,9.270184984854989985e-01,9.219588518473646743e-02,1.001181098499069000e+00
2.873663921113453479e-01,-2.114705507618450664e-01,6.841982228744112327e-01,-4.614470644879600236e-01,1.147927146094942064e+00,-5.023573160539064331e-01
3.277493237887464939e-01,-2.315037010142678431e-01,7.353325385702369488e-01,-4.636858512696372947e-01,1.202518305886702832e+00,-4.803760550482059077e-01
-9.768821042736276494e-01,1.392437521125110544e-01,-7.798446677151783524e-01,6.244169757934937559e-01,-4.085502745062251084e-01,9.127337622183318011e-01
5.473032813043510192e-01,-3.934055201625916709e-01,1.001304797032771088e+00,-4.988361953046233088e-01,1.456097405956813029e+00,-4.014678517715603578e-01
-6.744132637568553967e-01,7.231609889095469423e-01,-2.664824983901683542e-01,9.716940494634006553e-01,2.024846543439836333e-01,9.800790258467726446e-01
1.339130721396395884e+00,-4.623743645023691839e-01,1.728476249706822898e+00,-1.715443221749425873e-01,1.959538703795939085e+00,2.928290814703141121e-01
1.162243188948261507e-01,3.164311928493468429e-02,4.237700280367095451e-01,-3.292167563692127152e-01,8.550322486451524817e-01,-4.902797379491208307e-01
3.945340094641026224e-02,2.559757504253432070e-01,2.713784892420707529e-01,-1.761220626618979213e-01,6.596967725950161343e-01,-4.471993056313436354e-01
1.301330750582728457e-01,9.782720420649747561e-01,5.648787905049680313e-01,8.261767423141301858e-01,8.794891689463522066e-01,4.582558657827281445e-01
6.511784886363791887e-03,3.481589274420989200e-01,1.592450517255886433e-01,-2.582050583242284647e-02,4.948076780885956039e-01,-3.472384209165722546e-01
1.967647274327912477e-01,-8.466789173341544850e-02,5.536705344602548262e-01,-3.947209826113611264e-01,1.009627010261967994e+00,-4.939113955113577092e-01
1.027050564096548380e+00,-5.031266719393627795e-01,1.478411000664795028e+00,-3.826011900906712837e-01,1.825331974469261320e+00,-3.475450088722875641e-02
-6.545200175244063612e-01,7.685719066784082454e-01,-2.396754306101656351e-01,9.725379054162986980e-01,2.302889598397471482e-01,9.611658530341574691e-01
3.222273773040950501e-02,2.380028569828108176e-01,2.523945889525480157e-01,-1.542087430755273159e-01,6.375679927943945779e-01,-4.115718488665565666e-01
-9.978417165677639922e-01,1.495414572977377676e-01,-8.550713840922653519e-01,5.225370464544208948e-01,-5.253797663662861384e-01,8.458822485398804769e-01
3.006118190347548680e-01,-2.230216653412490924e-01,6.987362583236730318e-01,-4.283688625168503017e-01,1.164359842292690406e+00,-4.961468220071438284e-01
3.483475884381654897e-01,9.298259660777991042e-01,7.368678672968375087e-01,6.952527761665894257e-01,9.624689862807938034e-01,2.703907266342772675e-01
-8.905685237299377777e-01,4.761421892220512042e-01,-5.892050856472604847e-01,8.031910142722561430e-01,-1.582099643997141591e-01,9.827460572376015557e-01
-8.860823883884593188e-01,4.597220995526087872e-01,-5.801793145909603933e-01,8.236359219258070352e-01,-1.462403239291436285e-01,9.991309850658898206e-01
1.416918997836943195e+00,-3.957447587521820132e-01,1.786659138058929397e+00,-8.949700473842675530e-02,1.979691807120070646e+00,3.021231505477978696e-01
1.390670840814088649e+00,-4.272164107247976017e-01,1.766587074188182616e+00,-1.537407265594214756e-01,1.972571995304787107e+00,2.175820560636800849e-01
2.737570393439444083e-01,9.651437988238461552e-01,6.815650561923254358e-01,7.222013571807200938e-01,9.400073470287658717e-01,3.765481008802567531e-01
5.273931815623171815e-01,8.492629752263883836e-01,8.570460987320782653e-01,5.082291445699558263e-01,9.979205124733974142e-01,3.042525776655042105e-02
1.086451846471839122e+00,-4.950375694228216772e-01,1.529415912452245507e+00,-3.584809071780931111e-01,1.855371911551640940e+00,-2.548317998702376991e-02
5.714278952568062342e-02,1.687857791484584924e-01,3.122411767323762244e-01,-2.083193983000741212e-01,7.134557957080425172e-01,-4.290439637853568633e-01
2.351403494594024590e-01,-1.330056050779929999e-01,6.115539927353171867e-01,-4.219947649142879453e-01,1.071671420322862334e+00,-5.017855305383226439e-01
-9.968339577796689888e-01,1.327745426585175970e-01,-8.508860731416326706e-01,5.131857757984086277e-01,-5.181411487420938267e-01,8.440377965051518716e-01
5.388808425580885464e-01,8.421283527480872833e-01,8.630552352301771313e-01,4.695712207012511241e-01,1.000201707220238934e+00,6.791581429783571933e-02
2.471956072673754112e-01,9.692386811461023433e-01,6.623754754074885343e-01,7.382395316997552026e-01,9.302669122531477264e-01,3.289923749850391932e-01
5.491672316310901580e-01,-3.794548622713276309e-01,1.003753343107696372e+00,-4.971933783343108204e-01,1.459166001803365864e+00,-3.866415784369804376e-01
